Date,Open,High,Low,Close,Adj Close,Volume
2019-03-11,0.314300,0.315500,0.309200,0.312000,0.312000,13704730
2019-03-12,0.312000,0.312600,0.307300,0.310800,0.310800,12887038
2019-03-13,0.310800,0.326900,0.308400,0.316100,0.316100,18514621
2019-03-14,0.316100,0.318600,0.300900,0.313600,0.313600,13988441
2019-03-15,0.313600,0.318400,0.312600,0.316500,0.316500,10919215
2019-03-16,0.316500,0.323800,0.316000,0.320600,0.320600,16354557
2019-03-17,0.320600,0.320800,0.316500,0.317400,0.317400,7191654
2019-03-18,0.317400,0.321300,0.314300,0.316700,0.316700,11982960
2019-03-19,0.316700,0.317200,0.313400,0.316900,0.316900,8109596
2019-03-20,0.316900,0.323300,0.312700,0.319700,0.319700,13926522
2019-03-21,0.319700,0.321000,0.304900,0.311200,0.311200,16403081
2019-03-22,0.311200,0.313500,0.308300,0.311300,0.311300,8823058
2019-03-23,0.311300,0.313000,0.309900,0.311700,0.311700,5716999
2019-03-24,0.311700,0.311900,0.305200,0.308500,0.308500,8390718
2019-03-25,0.308500,0.308700,0.299800,0.302400,0.302400,11271329
2019-03-26,0.302400,0.303100,0.288200,0.302800,0.302800,13461882
2019-03-27,0.302800,0.312100,0.300300,0.311100,0.311100,13707386
2019-03-28,0.311100,0.311200,0.305600,0.307200,0.307200,8661188
2019-03-29,0.307200,0.311300,0.305700,0.309600,0.309600,14082661
2019-03-30,0.309600,0.319800,0.309000,0.312800,0.312800,15237240
2019-03-31,0.312800,0.313100,0.309000,0.310900,0.310900,7852038
2019-03-31,0.310900,0.315500,0.309200,0.313400,0.313400,11606505
2019-04-01,0.313400,0.360600,0.312200,0.358100,0.358100,59536893
2019-04-02,0.354500,0.374600,0.326900,0.346200,0.346200,91659080
2019-04-03,0.342600,0.349400,0.326600,0.331900,0.331900,40451420
2019-04-04,0.331400,0.379800,0.331300,0.364400,0.364400,75465739
2019-04-05,0.364400,0.364800,0.349000,0.354000,0.354000,35056608
2019-04-06,0.354000,0.367500,0.352200,0.363800,0.363800,30557534
2019-04-07,0.363800,0.371500,0.349600,0.359200,0.359200,34347033
2019-04-08,0.359100,0.359600,0.349400,0.350400,0.350400,18551578
2019-04-09,0.350400,0.361800,0.346400,0.353800,0.353800,27870683
2019-04-10,0.354000,0.354200,0.323100,0.329600,0.329600,30793679
2019-04-11,0.329200,0.330600,0.318600,0.325800,0.325800,19512836
2019-04-12,0.325800,0.337800,0.323100,0.326800,0.326800,14043491
2019-04-13,0.326800,0.332100,0.323100,0.329600,0.329600,11792714
2019-04-14,0.330300,0.333300,0.314200,0.319000,0.319000,21281575
2019-04-15,0.319400,0.326800,0.316700,0.326600,0.326600,13851559
2019-04-16,0.326300,0.343300,0.321300,0.336800,0.336800,32120514
2019-04-17,0.336800,0.348900,0.334400,0.336900,0.336900,20788022
