2012.09.12,00:00,1.28530,1.29360,1.28150,1.28990,55118
2012.09.13,00:00,1.28980,1.30010,1.28550,1.29870,55759
2012.09.14,00:00,1.29870,1.31680,1.29790,1.31280,61597
2012.09.17,00:00,1.31190,1.31720,1.30830,1.31170,48052
2012.09.18,00:00,1.31149,1.31200,1.30289,1.30472,43757
2012.09.19,00:00,1.30474,1.30843,1.29927,1.30475,45805
2012.09.20,00:00,1.30469,1.30585,1.29189,1.29670,47977
2012.09.21,00:00,1.29671,1.30473,1.29556,1.29785,44667
2012.09.24,00:00,1.29751,1.29891,1.28908,1.29294,37064
2012.09.25,00:00,1.29295,1.29703,1.28858,1.29003,40923
2012.09.26,00:00,1.29003,1.29122,1.28347,1.28710,40328
2012.09.27,00:00,1.28724,1.29277,1.28283,1.29127,32940
2012.09.28,00:00,1.29131,1.29591,1.28382,1.28562,42702
2012.10.01,00:00,1.28438,1.29381,1.28029,1.28872,38726
2012.10.02,00:00,1.28871,1.29674,1.28798,1.29191,36639
2012.10.03,00:00,1.29185,1.29364,1.28769,1.29047,36665
2012.10.04,00:00,1.29046,1.30309,1.28991,1.30168,39123
2012.10.05,00:00,1.30168,1.30709,1.29936,1.30324,35578
2012.10.08,00:00,1.30316,1.30316,1.29372,1.29675,29473
2012.10.09,00:00,1.29669,1.29898,1.28583,1.28833,37448
2012.10.10,00:00,1.28829,1.29129,1.28350,1.28737,36713
2012.10.11,00:00,1.28720,1.29511,1.28250,1.29271,37124
2012.10.12,00:00,1.29247,1.29895,1.29218,1.29519,33171
2012.10.15,00:00,1.29528,1.29782,1.28901,1.29487,33210
2012.10.16,00:00,1.29477,1.30602,1.29419,1.30525,35785
2012.10.17,00:00,1.30526,1.31391,1.30519,1.31177,38558
2012.10.18,00:00,1.31179,1.31281,1.30555,1.30656,36053
2012.10.19,00:00,1.30658,1.30764,1.30128,1.30202,33353
2012.10.22,00:00,1.30200,1.30830,1.30151,1.30586,32167
2012.10.23,00:00,1.30584,1.30748,1.29515,1.29854,34474
2012.10.24,00:00,1.29855,1.29961,1.29200,1.29705,32463
2012.10.25,00:00,1.29731,1.30226,1.29264,1.29322,33366
2012.10.26,00:00,1.29325,1.29557,1.28821,1.29395,35330
2012.10.29,00:00,1.29404,1.29449,1.28847,1.29023,25281
2012.10.30,00:00,1.29016,1.29831,1.28857,1.29560,27791
2012.10.31,00:00,1.29561,1.30201,1.29461,1.29589,32100
2012.11.01,00:00,1.29588,1.29820,1.29244,1.29416,30501
2012.11.02,00:00,1.29415,1.29500,1.28208,1.28379,35494
2012.11.05,00:00,1.28171,1.28422,1.27669,1.27951,31551
2012.11.06,00:00,1.27952,1.28259,1.27631,1.28129,32379
2012.11.07,00:00,1.28128,1.28756,1.27358,1.27701,44513
2012.11.08,00:00,1.27700,1.27800,1.27164,1.27456,37576
2012.11.09,00:00,1.27454,1.27895,1.26894,1.27087,36990
2012.11.12,00:00,1.27105,1.27383,1.26969,1.27085,25477
2012.11.13,00:00,1.27086,1.27279,1.26611,1.27032,35327
2012.11.14,00:00,1.27026,1.27781,1.26994,1.27344,34743
2012.11.15,00:00,1.27340,1.28012,1.27169,1.27785,34150
2012.11.16,00:00,1.27788,1.27839,1.26901,1.27396,33572
2012.11.19,00:00,1.27468,1.28192,1.27393,1.28123,30138
2012.11.20,00:00,1.28121,1.28270,1.27642,1.28166,34948
2012.11.21,00:00,1.28163,1.28326,1.27358,1.28249,34893
2012.11.22,00:00,1.28259,1.28982,1.28219,1.28817,29463
2012.11.23,00:00,1.28807,1.29897,1.28681,1.29704,29667
2012.11.26,00:00,1.29664,1.29843,1.29439,1.29708,29407
2012.11.27,00:00,1.29709,1.30083,1.29149,1.29416,37514
2012.11.28,00:00,1.29419,1.29534,1.28797,1.29516,37078
2012.11.29,00:00,1.29519,1.30136,1.29385,1.29778,33664
2012.11.30,00:00,1.29757,1.30269,1.29673,1.29856,35688
2012.12.03,00:00,1.29818,1.30749,1.29811,1.30514,41441
2012.12.04,00:00,1.30513,1.31077,1.30452,1.30928,33640
2012.12.05,00:00,1.30936,1.31258,1.30596,1.30660,33498
2012.12.06,00:00,1.30658,1.30859,1.29498,1.29671,33829
2012.12.07,00:00,1.29655,1.29732,1.28767,1.29242,32202
2012.12.10,00:00,1.28890,1.29460,1.28853,1.29397,28351
2012.12.11,00:00,1.29399,1.30142,1.29282,1.30043,29377
2012.12.12,00:00,1.30041,1.30968,1.29954,1.30728,31828
2012.12.13,00:00,1.30730,1.30999,1.30404,1.30762,31247
2012.12.14,00:00,1.30763,1.31726,1.30659,1.31604,35497
2012.12.17,00:00,1.31682,1.31875,1.31434,1.31621,32011
2012.12.18,00:00,1.31620,1.32377,1.31547,1.32266,30132
2012.12.19,00:00,1.32277,1.33077,1.32213,1.32261,36185
2012.12.20,00:00,1.32249,1.32946,1.31883,1.32430,34982
2012.12.21,00:00,1.32431,1.32515,1.31577,1.31882,34388
2012.12.24,00:00,1.31727,1.32329,1.31707,1.31919,23304
2012.12.26,00:00,1.32085,1.32537,1.31868,1.32236,14417
2012.12.27,00:00,1.32230,1.32834,1.32012,1.32346,32925
2012.12.28,00:00,1.32346,1.32560,1.31655,1.32159,33308
2012.12.31,00:00,1.32117,1.32351,1.31719,1.31920,30629
2013.01.02,00:00,1.32037,1.32989,1.31562,1.31859,44797
2013.01.03,00:00,1.31861,1.31896,1.30463,1.30480,35528
2013.01.04,00:00,1.30500,1.30888,1.29970,1.30657,41491
2013.01.07,00:00,1.30748,1.31189,1.30164,1.31152,35450
2013.01.08,00:00,1.31156,1.31394,1.30562,1.30803,39652
2013.01.09,00:00,1.30805,1.30954,1.30361,1.30631,37306
2013.01.10,00:00,1.30632,1.32720,1.30382,1.32706,38849
2013.01.11,00:00,1.32702,1.33650,1.32479,1.33421,45466
2013.01.14,00:00,1.33605,1.34032,1.33358,1.33799,40045
2013.01.15,00:00,1.33800,1.33930,1.32629,1.33039,45991
2013.01.16,00:00,1.33035,1.33243,1.32564,1.32879,43548
2013.01.17,00:00,1.32880,1.33869,1.32694,1.33723,42453
2013.01.18,00:00,1.33731,1.33977,1.32800,1.33175,44169
2013.01.21,00:00,1.33080,1.33318,1.32996,1.33115,28297
2013.01.22,00:00,1.33114,1.33711,1.32666,1.33205,41249
2013.01.23,00:00,1.33214,1.33540,1.32642,1.33171,35809
2013.01.24,00:00,1.33169,1.33920,1.32858,1.33752,39558
2013.01.25,00:00,1.33745,1.34785,1.33491,1.34610,43210
2013.01.28,00:00,1.34647,1.34768,1.34241,1.34544,34528
2013.01.29,00:00,1.34545,1.34966,1.34141,1.34903,37969
2013.01.30,00:00,1.34897,1.35869,1.34815,1.35661,35844
2013.01.31,00:00,1.35654,1.35937,1.35407,1.35760,37255
2013.02.01,00:00,1.35791,1.37104,1.35722,1.36386,45337
2013.02.04,00:00,1.36492,1.36587,1.35048,1.35113,37764
2013.02.05,00:00,1.35112,1.35970,1.34580,1.35808,45007
2013.02.06,00:00,1.35811,1.35956,1.34928,1.35195,40433
2013.02.07,00:00,1.35198,1.35765,1.33697,1.33960,41604
2013.02.08,00:00,1.33958,1.34282,1.33528,1.33621,38185
2013.02.11,00:00,1.33651,1.34266,1.33568,1.34050,34033
2013.02.12,00:00,1.34058,1.34749,1.33637,1.34536,35917
2013.02.13,00:00,1.34546,1.35196,1.34258,1.34494,35222
2013.02.14,00:00,1.34478,1.34549,1.33149,1.33623,40099
2013.02.15,00:00,1.33626,1.33926,1.33058,1.33558,40122
2013.02.18,00:00,1.33469,1.33784,1.33209,1.33502,28502
